review_body;Results;Value
"Das einzig Gute an diesem Artikel waren die Motive auf dem sogenannten ""Sonnenschutz"". Wir haben diesen Artikel direkt wieder zurückgeschickt da es absolut keinen Unterschied gemacht hat ob wir diesen ""Sonnenschutz"" nutzen oder nicht. Unser Baby wurde volles Rohr geblendet. Für ein Produkt welches eigentlich für die Sicherheit und dem Komfort unserer Kinder hergestellt wurde, handelt es sich hierbei um eine richtige Enttäuschung.";1;
Sehr enttäuschend. Ich habe für den Preis ja nicht allzu viel erwartet, aber nicht, das es auseinander fällt. Wir haben zwei Autos für unsere Kinder für den Urlaub gekauft. Beim zweiten mal fahren lösten sich bei einem Auto zwei Reifen ab. Schrauben haben wir natürlich auf der Straße nicht mehr gefunden. Hatte zum Glück passende Schrauben im Keller und habe die Reifen fest geschraubt. Mal schauen wie lange das hält. Außerdem ist das Plastik am anderen Auto recht scharfkantig und mein Sohn hat sich auch gleich mal in den Finger geschnitten. Am liebsten würde ich sie zurück schicken, aber da ich jetzt bis Morgen keinen Ersatz kaufen kann, behalten wir sie erstmal. Mal schauen, ob sie den Urlaub durchhalten. Update: Beide Autos haben im Urlaub nach 3 bzw. 5 mal fahren den Geist auf. Bei beiden sind die Stoßdämpfer gebrochen. (Und das obwohl nur auf gerader Fläche gefahren wurde.) Bei einem funktioniert die Lenkung vorne gar nicht mehr und das andere fährt nur noch im Kreis. Die Autos gehen jetzt zurück. Ganz klar keine Kaufempfehlung und am liebsten Null Sterne.;1;
Das Produkt wurde sehr schnell geliefert. War als Geschenk für meinen Neffen gedacht da ich nicht mehr zeitlich es geschafft habe in einen Spielwarenladen einkaufen zu gehen. Daher online bestellen war eine gute Idee. Außen der Karton war unbeschädigt nur beim auspacken dann die Enttäuschung. Der Karton hat einen ca. 8 cm langen Knick und eine Delle am Rand. Kann man als Geschenk leider nicht mehr verschenken. Und Ersatz bis morgen, dafür ist es leider zu spät. Schade eigentlich. Denn der verpacker hätte das definitiv nicht übersehen können.;1;
Ich habe vor Kurzem die Isomatte das erste Mal benutzt und das Gewebe am Ventil ist gleich eingerissen. Schade,da es ein schön kleines Packmass hat.;1;
Am Anfang begeistert gewesen, jedoch nach nun fast 6 Wochen entsorgt, Nach einiger Zeit der nicht Benutzung hat sich die Konsistenz massiv geändert zu nur noch klebrig und läuft förmlich weg. Das man solch eine Masse vorher etwas Kneten muss ist Klar, doch wenn selbst das nichts mehr bringt und es nur noch Klebt. Keine Kaufempfehlung.;1;
Falsche Angabe über die Größe;1;
"Hallo, ich habe den Tisch in Verbindung mit der ""passenden"" Oberfräse von Güde gekauft. Hierbei dachte ich, dass das Set auch zusammen passt aber: 1. Gleich beim auspacken ist mir aufgefallen, das die Verschraubungen der Seitentische verbogen waren. Dies erschwerte unnötig den Zusammenbau. Auserdem kann man die Ausleger nicht vernünftig ausrichten. Wenn man alles gut fest montiert, steht auch alles gut. Ein wackel etc. wie andere beschreiben konnte ich nicht feststellen. 2. Der Anschlag ist eine wackelige Katastrophe und lässt sich so schlecht einstellen. Auserdem sind die Skalen zum einstellen des Anschlages sehr schlecht ablesbar. 3. Die Aufnahme der Oberfräse ist ebenfalls schlecht. Sie wird nur mit 4 ""Klammern"" geklemmt. Hierbei gibt es keine vernünftigen Aufnahmepunkte. Somit wird der Zugang zu Einstellmöglichkeiten etc. verwehrt. 4. Wenn man die Oberfräse komplett ausfährt, ist der Hub so groß, dass der Tisch angehoben wird. Man müsste quasi ein Loch in einen Tisch schneiden.";1;
Ich habe mir den Schrank zweimal schicken lassen und beide waren beschädigt.;1;
Habe mir ihn für mein IPad gekauft, jedoch funktioniert er nicht wie gewünscht. Somit muss ich ihn wieder zurück schicken :/ .;1;
Die Kopfhörer haben keine wirklich gute Qualität und blinken die ganze Zeit, was mich persönlich ziemlich nervt. Einer der Kopfhörer ist mir auf meinen Teppich gefallen und ist sofort aufgegangen.. Außerdem liegen sie nicht gut im Ohr, da sie sehr groß sind und es tut auf Dauer weh, die Kopfhörer zu tragen.. Sie entladen sich unteranderem auch sehr schneller und unterbrechen gerne mal die Songs und sind sehr Zeitverzögert.. Ich würde sie auf keinen Fall noch einmal für diesen Preis kaufen, da sie es einfach nicht Wert sind, auch wenn es vielleicht irgendwie cool wirkt mit Kopfhörern ohne Kabel rumzulaufen..;1;
Leider sehr schlecht verpackt. Die beiden Schälchen kamen in 1000 Einzelteilen bei mir an, so dass ich den Artikel selbst nicht bewerten kann ...;1;
Für uns waren die Kabel ein Fehlkauf. Der erste Eindruck war eigentlich erstmal sehr positiv aber alle Kabel waren nach wenigen Wochen Benutzung kaputt. Entweder weil der Stecker nicht mehr hielt oder weil einfach nicht mehr geladen wurde. Schade.;1;
Der Aufsatz ist unhandlich, groß, schwieriges säubern wg. viele Ecken und Kanten! Die Inbetriebnahme ist etwas schwieriger als gedacht, zu viel Kunststoff.;1;
Ich hatte die Lichterkette leider schon einige Wochen herumliegen, ehe ich sie zum ersten Mal verwendet habe, sonst hätte ich sie gleich reklamiert. Von den 40 Lichtern funktionierten vielleicht die ersten 10, der Rest war von Anfang an defekt. Noch dazu fielen teilweise die Clips bereits beim Entwirren der Lichterkette andauernd ab. An sich eine schöne Lichterkette, aber leider absoluter Schrott.;1;
Also die Positiven Kommentare verstehe ich leider nicht.... Also das Glas ist für ein Samsung A70 definitiv zu klein. Geht Zurück.;1;
lässt sich nicht mehr laden und die Bedienung über den Touch ist ein Graus. Leider ein Fehlkauf und der Beschenkte ist traurig, dass er nur so kurze Zeit Freude daran hatte.;1;
Leider hat es mich etwas traurig gemacht was da so drin ist...meine Tochter hatte bis auf drei Mal immer nur Tüten mit Gummibärchen ,fand sie natürlich nicht schön... Hatte mehr erwartet...;1;
Die Teile lassen sich nur sehr schwer irgendwo befestigen Zumindest meine Tauben waren nicht gerade sehr beeindruckt. Zur Deko geeignet, aber Tauben erschrecken sie damit nicht;1;
Dir Pro Version stürzt ständig ab. Bei der Free Version passierte das nie.;1;
Schon nach der ersten Benutzung ging das Gitter vorne kaputt und riss! Der Teleskop Stab fiel komplett auseinander beim ausziehen! Nicht gut verarbeitet! Besser komplett aus Plastik bestellen als diesen Mist!;1;
Artikel kam pünktlich, aber wurde leider kaputt geliefert - Naht war offen..sollte für ein Geschenk sein deswegen wurde es genäht und trotzdem verwendet;1;
Gerät zwar leicht aber hat keine Saugleistung;1;
Schrauben schief drin, mies verarbeitet. Kontrollleuchte dauerhaft an, dafür das Licht immer aus. Wäre ich doch bloß zum Baumarkt gefahren. Frechheit.;1;
Material lies sich nicht richtig auflösen, klumpte, keine Wirkung zu erzielen;1;
Lieferung kam nicht komplett sondern verteilt auf 3 mal.Verpackung war unprofessionell! 3 Eimer waren durch den Transport stark beschädigt sodas der Inhalt in der Verpackung war.Nach Reklamation Bilder verschickt, bis heute keine Antwort! ??????;1;
Stange biegt bei einem 9 kg Schwein schon durch .... dreht nicht um 360 Grad Würde ihn am liebsten wieder zurückgeben;1;
Habe ich nicht bekommen. Warum ich weiß nicht;1;
Ich habe die Ware leider nicht erhalten, obwohl bei der Sendungsstatus steht befindet sich im Briefkasten was nicht der Fall ist. Statt es wieder gut zu machen mir es nur storniert, wie unverschämt. Es sollte ein Geschenk sein aber bei Ihnen stimmt ja nichts.;1;
Die Qualität lässt sehr zu wünschen übrig!;1;
Habe ich jetzt nach ein paar Wochen Nutzung wieder vom Handy entfernt, absoluter Mist in meinen Augen: - Klappe bleibt nicht zu, sodass das Handydisplay in der Handtasche nicht geschützt ist - in dem Steckfach innen kann man keine Karte mit Magnetstreifen aufbewahren, diese würde beschädigt - keine Stand-up-Funktion - Außenmaterial sehr anfällig gegen Verunreinigungen oder Abfärben in der Jeanstasche, da stoffähnlich - Benachrichtigungs-LED hat nicht zuverlässig funkioniert und blinkt auch nur im Moment der eintreffenden Nachricht Fazit: Für mich völlig unbrauchbar, ich bin auf Panzerglas und Bumperhülle umgestiegen.;1;
Leider habe ich den Artikel bis heute nicht erhalten, obwohl ich ihn schon längst bezahlt habe;1;
Nicht zu empfehlen. Alle vier laden nicht richtig. Mal laden Sie. Mal besteht keine Verbindung oder das laden wird einfach abgebrochen von alleine. Weggeworfenes Geld!;1;
Totaler Schrott. Die Staubsticker schmieren. Es ist damit unmöglich die Folie ohne Staubkörnchen an zubringen. Habe insgesamt 4 Folien verbraten.;1;
Für den Preis richtiger Schrott!! Würde es nicht nochmal bestellen. Beim Auspacken sah es ja ganz schön aus aber beim zusammen bauen bemerkte man das es nicht lange halten wird. Schieben funktioniert auch nicht wie geschmiert das Gummi am Rad rutscht immer ab.;1;
Klebt sehr schlecht. Löst sich ständig auf einer Seite. Sorry, aber weiterempfehlen kann ich dieses Produkt nicht. Ganz zu schweigen vom schreiben. Benötigt an den seiten mehr druck, weil es sort nich hält. Schade.;1;
Leider hat sich beim ersten Mal benutzen innerhalb von 10 Sekunden der Deckel so dermaßen verzogen das er nicht mehr auf die Box gepasst hat. Dadurch haben die Chips dann gebrannt statt zu rauchen. Die Box geh gleich mach den Feiertagen zurück.;1;
Sehr unausgereiftes Produkt! Mal verbindet sich der Cube ,mal nicht... und ständig das Ding stromlos zu machen macht kein Sinn! Nichts wie weg damit und eine andere ,funktionierende Lösung suchen.;1;
Stinkt wie Hölle und bringt gar nichts;1;
Heute das Paket erhalten, Kerzen an sich riechen schon mal nocht so schlecht, aber es ist eine Packung ausgelaufen, hier kann man die Kerzen nicht einmal anzünden da der Docht im Wachs ist! Ich würde den Verkäufer NICHT empfehlen, habe diesen Fall schon bei anderen Rezisionen gelesen! Anscheinend ist es ihm egal! Daher nur 1 Stern!;1;
Der Akku bzw. die Batterie funktionieren so schwach, dass sich mit dem Teil nicht mal ein normaler Pinsel drehen lässt, sondern der Dreh-Motor wird extrem langsam. Außerdem passt der Aufsatz nicht wirklich drauf, das Gerät wird heiß bei kurzer Benutzung, usw. Ich hab es direkt weg geschmissen, totaler Schrott.;1;
Ich habe die Farbe bestellt um Royal Icing schwarz zu färben. Es war nur eine kleine Menge, aber ich musste das ganze Fläschchen leeren um das Icing (schneeweiß) dunkel zu bekommen. Das Ergebnis sah eher dunkelgrau als schwarz aus. Schade, ich bin echt enttäuscht :(;1;
Patronen bekommen die 2009 schon abgelaufen sind. Betrüger! Finger weg von diesem Händler. Das sich sowas auf amazon herumtreiben darf.;1;
Die Beleuchtung ist mehr wie dürftig. Ist das Licht eingeschaltet, kann man das nur feststellen, wenn man in einem dunklen Zimmer steht. Ansonsten ist das Licht so schwach, dass man nicht erkennen kann ob es an oder aus ist. Das Artikel ist totaler Schrott!;1;
Witzig das es einen artikel nicht mehr gibt wenn er vorher angeboten wurde und man ihn gekauft hat.das gibt es nur bei gebrauchtware nicht bei neuwertigen spielen;1;
Schutzfolie würde direkt passend zum Moto G 7 Power gekauft. Lieferung schnell und Verpackung gut. Alle 3 Folien sind qualitativ schlecht. Nach 2 aufgeklebten Folien, die beide am Rand nicht klebten, würde auch die 3. verklebt. Diese war anfangs perfekt, zieht aber jetzt auch am Rand Luft und blasen. Vermute, da ja einige begeistert sind, das wir nur eine schlechte mangelhafte Charge bekommen haben. Kann passieren.;1;
Die Schuhe sind zwar sehr bequem und haben eine gute Passform. Aber leider löst sich der Oberschuh schon nach einigen Wochen von der Sohle. Normale Nutzung.;1;
Sehr schlechte Qualität nach der ersten Anwendung platzt die Beschichtung ab. Verwendet für Auflauf .;1;
Das Produkt kam beschädigt an (2 Äste abgebrochen. KARTON viel zu gross. schade!!!;1;
In Produktbeschreibung war angegeben 2er Pack (2 x 30 Tabletten). Im Päckchen war nur eine Packung 1x 30 Tabletten. Insofern würde ich bei diesem Anbieter nicht mehr bestellen weil Preis/Leistungsverhältnis nicht stimmt;1;
Ich suchte ein aktuelles Buch und erhielt fast 10-jährige Informationen. Wie die vielen positiven Bewertungen zustande kamen, weiss ich nicht. Leider muss ich hier korrigierend mit einem Stern eingreifen und von einem Kauf abraten.;1;
Bestellt habe ich einen Artikel von Revlon und erhalten habe ich heute eine billige Nachmache, die bei Amazon teilweise für die Hälfte des Preises erworben werden kann!!! Nicht akzeptabel und Antrag auf Rücksendung inkl Preiserstattung sofort veranlasst, wie meine Vorgänger auch! 1 Stern für die Verpackung;1;
Wir haben dieses Produkt bereits zurückgegeben und wir würden unser Geld wieder haben .;1;
Der Ventilator wurde leider defekt geliefert und mußte zurück geschickt werden. Es ist unverständlich, dass keine Funktionskontrolle vor der Auslieferung erfolgte.;1;
Das Produkt ist ganz OK, jedoch der Kundenservice ist unter aller Kanone. Ich habe die defekte Ware zurück geschickt, neu bestellt und prompt genau diese zurückbekommen. Sie wurden nichtmal ausgepackt.;1;
"Ränder liegen nicht an somit nicht zu gebrauchen. Es ensteht ein ca 0,5cm breiter ""Luftrand"" unter der Folie. Dieser lässt sich nicht wegdrücken.";1;
2x mal bestellt. 2x mal einen gebrochenen Pizzastein geliefert bekommen. Als ich den 3ten Stein haben wollte, wurde mir nach Tagen das Geld zurückerstattet. Die Verpackung war lächerlich. Lediglich ein paar cm Styropor drum herum.;1;
sind bei mir bis heute nicht angekommen.;1;
Bisher war ich mit dem Produkt sehr zufrieden. Doch bei meiner letzten Lieferung, fiel mir doch der extreme Fischgeruch auf. Bei einem veganen Produkt sehr merkwürdig. Bisher war ich immer sehr zufrieden.;1;
Das ist echt ein Witz. Das kann ich meiner Tochter so nicht schenken und wenn man das zurück schicken möchte muss man auch noch 3.50 Versand bezahlen.. Frechheit. Das die angeblich vorher mal 80 Euro gekostet haben sollen??? Nein bestimmt nicht;1;
Leider funktioniert es nicht! Es geht immer wieder von alleine aus!;1;
Kam leider defekt (zerbrochen) bei mir an. Wäre sie intakt gewesen, hätte sie mir gefallen. Nachdem auch andere in ihren Rezensionen von kaputter Ware berichten, werde ich keine neue Lampe bestellen. Schade eigentlich. Rückabwicklung des Kaufes klappte problemlos.;1;
Das Kleid ist ganz schlecht geschnitten. Der Stoff ist unangenehm auf der Haut;1;
"Mein 2. Navi, dass nach wenigen Monaten kaputt gegangen ist. Trotz sparsamer Nutzung. Umtausch war trotz Garantie nie möglich. Es wurde ""repariert"" ohne Erfolg. Nie wieder werde ich ein Garmin-Navi kaufen.";1;
Viel Gerede und kaum was dahinter. Sorry, war rausgeschmissenes Geld. Dass man auf seine Befürfnisse achten sollte etc., muss ich nicht in einem Buch lesen. Die Autorin lässt sich ellenlang sehr oberflächlich über die Wirkung des Vagus und dann über wenige Behandlungsformen wie gesunde Ernährung, Meditationen etc. aus. Keine Möglichen Akkupressurpunkte oder ähnliches. Ne, schade.;1;
Schlechtes Produkt. Absoluter Mist. Nicht zu empfehlen;1;
Fast keine Kohlensäure, wenn es zischt kommt auch gleich das Wasser und es beginnt das Aufwischen. Leider stimmt die Qualität überhaupt nicht. Gerät geht wieder zurück. Er warte einen Retoure Schein übermittelt;1;
Leider absolut nutzlos :( bin enttäuscht;1;
Auf dem Farbdisplay kann man keine Zahlen mehr erkennen. Also Blank. 5 Jahre Garantie . Woran muss ich mich wenden? MfG Günter Bock;1;
Ich habe den Artikel nicht bekommen und beim Verkäufer kontaktieren bekommt man keine Antwort!!;1;
Leider nach 1 Woche kaputt;1;
Ich weiß garnicht warum das Buch so gehypt wurde. Es ist sehr langweilig meiner Meinung nach. Es wurde gefühlt überall werbung gemacht wie toll das Buch auch für Erwachsene sei. Sry aber die weitern 2 von der Trilogie schaffen es nicht mehr in mein Bücherregal.;1;
Hallo bin überhaupt nicht überzeugt. Die Flecken bleiben , nur mit einer Handbürste bearbeiten. Kann ich nicht weiter empfehlen.;1;
Schade!!! Anschauen und wieder vergessen. Wenn man eine Fortsetzung von einem Film dreht der keine gebraucht hätte sollte er ihm zu mindest das wasserreichen können. Der kann es nicht mal halten!;1;
Kam Lieder nie an, wurde wohl von Postboten oder Nachbarn geklaut;1;
